"PASSENGERS","FREIGHT","MAIL","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
3203.00,0.00,0.00,604.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,2017,2,6,2,"F",
3206.00,3074.00,4271.00,1154.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11066,1106603,31066,"CMH","Columbus, OH","OH","39","Ohio",44,2017,2,6,3,"F",
3219.00,1057.00,13208.00,770.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3230.00,0.00,0.00,1085.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11267,1126702,31267,"DAY","Dayton, OH","OH","39","Ohio",44,2017,2,6,3,"F",
3231.00,0.00,0.00,948.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14831,1483104,32457,"SJC","San Jose, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3249.00,0.00,0.00,589.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,2017,2,6,2,"F",
3249.00,0.00,0.00,516.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10627,1062702,30627,"BIS","Bismarck/Mandan, ND","ND","38","North Dakota",66,2017,2,6,2,"F",
3257.00,0.00,0.00,230.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11122,1112203,31122,"CPR","Casper, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3282.00,409.00,0.00,1015.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11986,1198603,31986,"GRR","Grand Rapids, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
3286.00,0.00,0.00,721.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3287.00,0.00,0.00,516.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,10627,1062702,30627,"BIS","Bismarck/Mandan, ND","ND","38","North Dakota",66,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3310.00,0.00,0.00,353.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11413,1141304,30285,"DRO","Durango, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3316.00,0.00,0.00,872.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,2017,2,6,2,"F",
3353.00,0.00,0.00,73.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3354.00,0.00,0.00,563.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11540,1154003,30615,"ELP","El Paso, TX","TX","48","Texas",74,2017,2,6,2,"F",
3362.00,122.00,8338.00,680.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines","06795","D","SY","Sun Country Airlines d/b/a MN Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,2017,2,6,2,"F",
3366.00,0.00,0.00,977.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,2017,2,6,2,"F",
3367.00,0.00,0.00,911.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,13930,1393004,30977,"ORD","Chicago, IL","IL","17","Illinois",41,2017,2,6,2,"F",
3375.00,0.00,0.00,909.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3386.00,0.00,0.00,353.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11413,1141304,30285,"DRO","Durango, CO","CO","08","Colorado",82,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,2017,2,6,1,"F",
3407.00,0.00,0.00,458.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,12280,1228002,32280,"IDA","Idaho Falls, ID","ID","16","Idaho",83,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3450.00,1858.00,0.00,3302.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13830,1383002,33830,"OGG","Kahului, HI","HI","15","Hawaii",2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,7,"F",
3451.00,0.00,0.00,1014.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
3454.00,647.00,22272.00,391.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3455.00,0.00,0.00,483.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3456.00,6514.00,0.00,1024.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,2017,2,6,3,"F",
3526.00,13338.00,0.00,1671.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10529,1052904,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,2017,2,6,4,"F",
3526.00,0.00,0.00,458.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12280,1228002,32280,"IDA","Idaho Falls, ID","ID","16","Idaho",83,2017,2,6,1,"F",
3527.00,389.00,0.00,1449.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,10994,1099402,30994,"CHS","Charleston, SC","SC","45","South Carolina",37,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
3534.00,0.00,0.00,563.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11540,1154003,30615,"ELP","El Paso, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3549.00,0.00,0.00,649.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,2017,2,6,2,"F",
3552.00,1252.00,0.00,3329.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12758,1275803,32758,"KOA","Kona, HI","HI","15","Hawaii",2,2017,2,6,7,"F",
3561.00,401.00,0.00,541.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3581.00,618.00,32384.00,1671.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10529,1052904,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,2017,2,6,4,"F",
3588.00,0.00,0.00,495.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,2017,2,6,1,"F",
3607.00,1497.00,0.00,1015.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11986,1198603,31986,"GRR","Grand Rapids, MI","MI","26","Michigan",43,2017,2,6,3,"F",
3626.00,0.00,0.00,483.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,2017,2,6,1,"F",
3631.00,816.00,8796.00,680.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines","06795","D","SY","Sun Country Airlines d/b/a MN Airlines",2,2,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3678.00,0.00,0.00,649.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3684.00,5028.00,0.00,3302.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13830,1383002,33830,"OGG","Kahului, HI","HI","15","Hawaii",2,2017,2,6,7,"F",
3687.00,0.00,0.00,533.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3738.00,0.00,0.00,495.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3739.00,0.00,0.00,909.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,2017,2,6,2,"F",
3748.00,1779.00,18273.00,533.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,2017,2,6,2,"F",
3755.00,0.00,0.00,771.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,12992,1299204,32600,"LIT","Little Rock, AR","AR","05","Arkansas",71,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3762.00,696.00,0.00,1610.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,10257,1025702,30257,"ALB","Albany, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
3801.00,0.00,0.00,216.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,2017,2,6,1,"F",
3820.00,1255.00,0.00,1449.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10994,1099402,30994,"CHS","Charleston, SC","SC","45","South Carolina",37,2017,2,6,3,"F",
3826.00,866.00,22611.00,1671.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10529,1052904,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
3831.00,0.00,0.00,216.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,2017,2,6,1,"F",
3894.00,0.00,0.00,641.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,2017,2,6,2,"F",
3905.00,0.00,0.00,770.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
3921.00,0.00,0.00,300.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14457,1445702,34457,"RAP","Rapid City, SD","SD","46","South Dakota",67,2017,2,6,1,"F",
3973.00,0.00,0.00,639.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15376,1537602,30436,"TUS","Tucson, AZ","AZ","04","Arizona",81,2017,2,6,2,"F",
3984.00,11843.00,0.00,1024.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
4004.00,0.00,0.00,641.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,2017,2,6,2,"F",
4006.00,0.00,0.00,1506.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
4022.00,111.00,0.00,541.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,2017,2,6,2,"F",
4044.00,682.00,0.00,1447.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,12451,1245102,31136,"JAX","Jacksonville, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
4052.00,0.00,0.00,1337.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
4055.00,6210.00,0.00,1610.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10257,1025702,30257,"ALB","Albany, NY","NY","36","New York",22,2017,2,6,4,"F",
4122.00,0.00,0.00,794.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,2017,2,6,2,"F",
4166.00,0.00,0.00,1452.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
4173.00,0.00,0.00,1506.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,2017,2,6,4,"F",
4173.00,0.00,0.00,1436.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
4204.00,0.00,0.00,641.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
4223.00,0.00,0.00,977.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,2017,2,6,2,"F",
4226.00,0.00,0.00,1337.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,2017,2,6,3,"F",
4233.00,0.00,0.00,1436.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,2017,2,6,3,"F",
4236.00,1008.00,23383.00,533.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
4242.00,0.00,0.00,853.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14679,1467903,33570,"SAN","San Diego, CA","CA","06","California",91,2017,2,6,2,"F",
4244.00,0.00,0.00,680.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
4246.00,0.00,0.00,1452.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,2017,2,6,3,"F",
4277.00,0.00,0.00,794.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
4322.00,0.00,0.00,472.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,13871,1387102,33316,"OMA","Omaha, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
4337.00,0.00,0.00,1024.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,2017,2,6,3,"F",
4345.00,241.00,0.00,692.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
4382.00,3434.00,0.00,1447.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12451,1245102,31136,"JAX","Jacksonville, FL","FL","12","Florida",33,2017,2,6,3,"F",
4418.00,0.00,0.00,862.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,2017,2,6,2,"F",
4421.00,96.00,0.00,692.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,2017,2,6,2,"F",
4432.00,3000.00,0.00,1184.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,2017,2,6,3,"F",
4437.00,44.00,0.00,752.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11648,1164802,31648,"FCA","Kalispell, MT","MT","30","Montana",84,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
4454.00,4997.00,0.00,1184.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,2017,2,6,3,"F",
4481.00,2004.00,168.00,1024.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
